,Symbol,Date,Open,High,Low,Close,Volume
417,IDXG,2018-08-08,10.2,10.3,10.0,10.2,170000
418,IDXG,2018-08-09,10.1,10.5,10.1,10.3,307600
419,IDXG,2018-08-10,10.7,11.4,10.6,10.7,1333400
420,IDXG,2018-08-13,10.8,10.8,10.2,10.4,369100
421,IDXG,2018-08-14,10.4,10.5,10.2,10.3,412800
422,IDXG,2018-08-15,10.4,10.5,10.1,10.1,164500
423,IDXG,2018-08-16,10.0,10.4,9.85,10.2,228100
424,IDXG,2018-08-17,10.1,10.3,10.1,10.2,253200
425,IDXG,2018-08-20,10.4,10.6,10.2,10.5,286700
426,IDXG,2018-08-21,10.4,11.0,10.3,10.6,539700
427,IDXG,2018-08-22,10.9,11.4,10.7,11.2,482900
428,IDXG,2018-08-23,11.2,11.9,11.0,11.8,949400
429,IDXG,2018-08-24,11.9,13.9,11.8,13.5,4360300
430,IDXG,2018-08-27,14.2,14.5,12.5,13.4,2497600
431,IDXG,2018-08-28,13.2,13.5,12.5,13.3,455600
432,IDXG,2018-08-29,13.2,13.8,13.0,13.7,627100
433,IDXG,2018-08-30,13.8,14.5,13.7,14.1,997500
434,IDXG,2018-08-31,14.5,15.0,14.1,14.7,1073800
435,IDXG,2018-09-03,14.7,14.7,14.7,14.7,0
436,IDXG,2018-09-04,15.0,15.1,14.5,15.0,845700
437,IDXG,2018-09-05,15.0,15.5,14.5,15.1,695800
438,IDXG,2018-09-06,15.1,15.8,14.5,14.7,941600
439,IDXG,2018-09-07,14.7,15.0,13.6,14.8,736000
440,IDXG,2018-09-10,14.9,15.0,14.1,14.7,436400
441,IDXG,2018-09-11,14.5,14.9,14.0,14.2,533500
442,IDXG,2018-09-12,14.2,14.7,14.1,14.5,308500
443,IDXG,2018-09-13,14.7,14.8,14.05,14.2,304400
444,IDXG,2018-09-14,14.7,14.7,14.1,14.5,304000
445,IDXG,2018-09-17,14.6,14.9,14.4,14.7,395000
446,IDXG,2018-09-18,14.9,16.4,14.7,16.0,1679600
447,IDXG,2018-09-19,16.2,17.3,15.8,16.8,1423100
448,IDXG,2018-09-20,17.1,17.8,15.2,16.5,1585000
449,IDXG,2018-09-21,16.3,16.3,15.3,15.3,624000
450,IDXG,2018-09-24,15.6,16.5,15.2,16.0,639900
451,IDXG,2018-09-25,16.6,16.7,15.7,16.3,289200
452,IDXG,2018-09-26,16.2,16.2,15.4,15.8,497100
453,IDXG,2018-09-27,16.1,16.1,15.5,15.5,175600
454,IDXG,2018-09-28,15.5,15.8,15.2,15.4,222400
455,IDXG,2018-10-01,15.9,17.4,15.7,16.8,1494000
456,IDXG,2018-10-02,16.8,17.2,16.3,16.6,505100
457,IDXG,2018-10-03,16.5,16.9,15.5,15.9,526200
458,IDXG,2018-10-04,16.2,16.8,15.5,16.0,478400
459,IDXG,2018-10-05,15.8,16.0,13.3,14.0,1351000
460,IDXG,2018-10-08,13.0,14.3,12.6,13.0,973000
461,IDXG,2018-10-09,12.9,13.5,12.0,12.2,1101200
462,IDXG,2018-10-10,12.4,13.5,12.4,12.8,961900
463,IDXG,2018-10-11,12.5,13.2,12.0,12.8,615000
464,IDXG,2018-10-12,13.3,13.8,12.8,13.6,348300
465,IDXG,2018-10-15,13.7,13.8,13.1,13.4,130000
466,IDXG,2018-10-16,13.4,13.6,12.8,13.4,172300
467,IDXG,2018-10-17,13.3,14.5,13.2,13.8,507900
468,IDXG,2018-10-18,13.9,14.1,13.5,13.8,150000
469,IDXG,2018-10-19,13.6,14.1,13.5,13.6,209500
470,IDXG,2018-10-22,13.6,14.4,13.6,13.8,293400
471,IDXG,2018-10-23,13.8,14.2,13.5,14.2,153700
472,IDXG,2018-10-24,14.0,14.3,12.8,13.0,411700
473,IDXG,2018-10-25,13.0,13.2,12.5,12.8,123200
474,IDXG,2018-10-26,12.7,13.2,12.4,13.0,254000
475,IDXG,2018-10-29,12.9,13.5,12.6,12.6,194900
476,IDXG,2018-10-30,12.5,13.5,12.5,13.3,195200
477,IDXG,2018-10-31,13.3,13.9,13.0,13.8,272900
478,IDXG,2018-11-01,13.7,13.9,13.2,13.3,212300
479,IDXG,2018-11-02,13.2,13.8,13.0,13.5,142900
480,IDXG,2018-11-05,13.7,14.0,13.6,13.7,150100
481,IDXG,2018-11-06,13.7,14.0,13.7,13.9,110000
482,IDXG,2018-11-07,14.2,14.5,14.1,14.1,340400
483,IDXG,2018-11-08,14.2,15.1,14.0,15.1,417800
484,IDXG,2018-11-09,14.9,15.4,13.8,15.3,419300
485,IDXG,2018-11-12,15.2,15.4,14.6,14.6,134500
486,IDXG,2018-11-13,14.6,15.5,14.5,14.6,456100
487,IDXG,2018-11-14,14.0,14.0,10.7,11.7,1465700
488,IDXG,2018-11-15,11.7,12.5,11.2,11.9,236900
489,IDXG,2018-11-16,12.0,12.1,11.5,11.8,214700
490,IDXG,2018-11-19,11.9,12.2,10.7,11.3,614200
491,IDXG,2018-11-20,11.1,11.4,10.2,10.7,277700
492,IDXG,2018-11-21,10.5,11.2,10.3,10.8,213400
493,IDXG,2018-11-22,10.8,10.8,10.8,10.8,0
494,IDXG,2018-11-23,10.8,11.0,10.3,10.3,215500
495,IDXG,2018-11-26,10.8,10.9,10.2,10.2,1308600
496,IDXG,2018-11-27,10.3,10.3,9.3,10.3,734000
497,IDXG,2018-11-28,10.2,10.3,10.0,10.1,246600
498,IDXG,2018-11-29,10.0,10.3,9.8,10.25,108400
499,IDXG,2018-11-30,10.2,10.8,10.1,10.5,523300
500,IDXG,2018-12-03,10.7,11.2,10.6,11.2,621100
501,IDXG,2018-12-04,11.2,11.5,10.6,10.8,257600
502,IDXG,2018-12-05,10.8,10.8,10.8,10.8,0
503,IDXG,2018-12-06,10.4,10.4,9.8,10.2,184300
504,IDXG,2018-12-07,10.3,10.8,10.1,10.1,129100
505,IDXG,2018-12-10,10.3,10.3,9.8,10.3,116300
506,IDXG,2018-12-11,10.5,10.5,10.0,10.0,121700
507,IDXG,2018-12-12,10.1,10.35,9.87,10.1,194300
508,IDXG,2018-12-13,10.2,10.2,9.8,10.0,345800
509,IDXG,2018-12-14,10.0,10.3,9.75,10.2,169300
510,IDXG,2018-12-17,10.2,10.2,9.2,9.6,506300
511,IDXG,2018-12-18,9.6,9.81,8.82,8.95,362600
512,IDXG,2018-12-19,9.4,9.4,8.7,9.0,146700
513,IDXG,2018-12-20,8.9,9.1,8.8,8.9,144300
514,IDXG,2018-12-21,8.9,9.9,8.7,8.7,297000
515,IDXG,2018-12-24,8.7,8.8,8.5,8.5,232700
516,IDXG,2018-12-25,8.5,8.5,8.5,8.5,0
517,IDXG,2018-12-26,8.7,8.8,8.4,8.4,295200
518,IDXG,2018-12-27,8.8,8.86,8.3,8.35,131700
519,IDXG,2018-12-28,8.5,8.7,7.6,8.2,376900
520,IDXG,2018-12-31,8.1,8.2,8.0,8.0,225000
521,IDXG,2019-01-01,8.0,8.0,8.0,8.0,0
522,IDXG,2019-01-02,8.1,9.2,8.0,9.1,108200
523,IDXG,2019-01-03,9.2,9.2,9.0,9.1,85700
524,IDXG,2019-01-04,9.2,9.6,9.1,9.3,44000
525,IDXG,2019-01-07,9.3,9.5,9.25,9.35,136900
526,IDXG,2019-01-08,9.5,9.9,9.2,9.4,135900
527,IDXG,2019-01-09,9.7,10.6,9.45,10.19,265600
528,IDXG,2019-01-10,10.2,10.3,9.8,10.0,170000
529,IDXG,2019-01-11,10.4,10.4,9.8,10.1,131100
530,IDXG,2019-01-14,10.5,10.5,9.4,9.4,135200
531,IDXG,2019-01-15,9.8,10.5,9.6,10.3,351600
532,IDXG,2019-01-16,10.1,10.7,10.0,10.5,191000
533,IDXG,2019-01-17,10.4,10.9,10.4,10.4,145700
534,IDXG,2019-01-18,10.8,10.8,10.5,10.8,114800
535,IDXG,2019-01-21,10.8,10.8,10.8,10.8,0
536,IDXG,2019-01-22,10.5,11.2,10.0,10.3,165700
537,IDXG,2019-01-23,10.7,10.9,8.8,8.85,1235500
538,IDXG,2019-01-24,8.5,9.7,8.5,9.0,884500
539,IDXG,2019-01-25,7.6,8.65,7.56,8.5,2590000
540,IDXG,2019-01-28,8.5,9.4,8.3,9.0,768800
541,IDXG,2019-01-29,9.3,9.5,9.0,9.0,415300
542,IDXG,2019-01-30,9.3,9.3,9.0,9.0,231100
543,IDXG,2019-01-31,9.3,9.35,9.19,9.2,158000
544,IDXG,2019-02-01,9.35,9.35,9.1,9.3,123400
545,IDXG,2019-02-04,9.1,9.6,9.1,9.6,121800
546,IDXG,2019-02-05,9.49,9.6,9.25,9.4,65600
547,IDXG,2019-02-06,9.3,9.7,9.3,9.5,48400
548,IDXG,2019-02-07,9.6,9.6,9.1,9.3,52900
549,IDXG,2019-02-08,9.3,10.2,9.1,9.8,460000
550,IDXG,2019-02-11,9.8,9.8,9.3,9.5,135700
551,IDXG,2019-02-12,9.8,10.0,9.3,9.6,172800
552,IDXG,2019-02-13,9.5,9.85,9.5,9.81,98000
553,IDXG,2019-02-14,9.9,9.9,9.4,9.4,105100
554,IDXG,2019-02-15,9.7,9.7,9.2,9.3,113700
555,IDXG,2019-02-18,9.3,9.3,9.3,9.3,0
556,IDXG,2019-02-19,9.5,9.5,9.2,9.5,344700
557,IDXG,2019-02-20,9.5,9.8,9.4,9.5,147700
558,IDXG,2019-02-21,9.5,9.5,9.2,9.5,96100
559,IDXG,2019-02-22,9.4,9.7,9.3,9.5,78200
560,IDXG,2019-02-25,9.5,9.7,9.2,9.3,197600
561,IDXG,2019-02-26,9.2,9.5,9.2,9.2,132800
562,IDXG,2019-02-27,9.3,9.7,9.2,9.2,108000
563,IDXG,2019-02-28,9.5,9.7,9.3,9.6,364800
564,IDXG,2019-03-01,9.4,10.2,9.4,9.7,289100
565,IDXG,2019-03-04,9.7,10.4,9.7,10.2,362400
566,IDXG,2019-03-05,10.2,10.2,9.907,10.1,144500
567,IDXG,2019-03-06,9.9,10.04,9.501,9.558,132100
568,IDXG,2019-03-07,9.9,9.9,9.5,9.6,109100
569,IDXG,2019-03-08,9.501,9.9,9.501,9.57,83500
570,IDXG,2019-03-11,9.9,9.9,9.501,9.88,100100
571,IDXG,2019-03-12,9.5,9.9,9.5,9.6,90000
572,IDXG,2019-03-13,9.618,10.113,9.574,9.75,653200
573,IDXG,2019-03-14,9.62,9.9,9.501,9.6,120900
574,IDXG,2019-03-15,9.7,9.7,9.42,9.508,255300
575,IDXG,2019-03-18,9.679,9.695,9.101,9.3,307500
576,IDXG,2019-03-19,9.5,9.675,9.32,9.6,395800
577,IDXG,2019-03-20,9.7,9.7,8.8,8.8,791400
578,IDXG,2019-03-21,8.9,9.125,8.72,8.793,365600
579,IDXG,2019-03-22,8.8,8.845,8.125,8.482,506500
580,IDXG,2019-03-25,8.34,8.5,8.2,8.399,148400
581,IDXG,2019-03-26,8.5,8.5,8.0,8.1,321500
582,IDXG,2019-03-27,8.2,8.4,8.1,8.2,204900
583,IDXG,2019-03-28,8.2,8.5,8.063,8.191,309700
584,IDXG,2019-03-29,8.15,8.266,8.0,8.0,288300
585,IDXG,2019-04-01,8.322,8.322,8.001,8.101,104400
586,IDXG,2019-04-02,8.229,8.235,8.0,8.235,218300
587,IDXG,2019-04-03,8.3,8.5,8.1,8.1,255900
588,IDXG,2019-04-04,8.2,8.4,8.1,8.1,176600
589,IDXG,2019-04-05,8.35,8.5,7.854,7.857,520400
590,IDXG,2019-04-08,8.2,8.2,7.664,7.695,442200
591,IDXG,2019-04-09,7.9,8.0,7.5,7.6,566400
592,IDXG,2019-04-10,7.6,7.7,7.425,7.499,712800
593,IDXG,2019-04-11,7.4,7.5,7.3,7.4,231500
594,IDXG,2019-04-12,7.525,7.538,7.151,7.165,314200
595,IDXG,2019-04-15,7.2,7.5,7.2,7.4,306100
596,IDXG,2019-04-16,7.362,7.399,7.08,7.25,235300
597,IDXG,2019-04-17,7.2,7.3,6.8,6.9,625700
598,IDXG,2019-04-18,7.1,7.2,6.807,6.882,171200
599,IDXG,2019-04-19,6.882,6.882,6.882,6.882,0
600,IDXG,2019-04-22,6.992,7.0,6.729,6.9,237000
601,IDXG,2019-04-23,7.1,7.8,7.0,7.5,587400
602,IDXG,2019-04-24,7.49,7.791,7.211,7.288,129300
603,IDXG,2019-04-25,7.396,7.496,7.0,7.2,152700
604,IDXG,2019-04-26,7.177,7.468,7.1,7.187,182700
605,IDXG,2019-04-29,7.21,7.4,7.109,7.2,182400
606,IDXG,2019-04-30,7.36,7.455,7.2,7.303,127800
607,IDXG,2019-05-01,7.7,8.0,7.4,7.4,542300
608,IDXG,2019-05-02,7.4,7.8,7.3,7.5,407400
609,IDXG,2019-05-03,7.9,7.9,7.5,7.7,317600
610,IDXG,2019-05-06,7.55,7.8,7.55,7.561,231800
611,IDXG,2019-05-07,7.551,7.765,7.4,7.48,231300
612,IDXG,2019-05-08,7.5,7.581,7.13,7.3,375900
613,IDXG,2019-05-09,7.4,7.4,7.0,7.4,342400
614,IDXG,2019-05-10,7.3,7.6,7.053,7.595,335800
615,IDXG,2019-05-13,7.623,7.723,7.0,7.15,380100
616,IDXG,2019-05-14,7.2,7.4,6.9,7.1,414300
617,IDXG,2019-05-15,7.1,7.3,7.0,7.3,264900
618,IDXG,2019-05-16,7.27,7.27,7.1,7.171,134000
619,IDXG,2019-05-17,7.065,7.27,6.95,7.134,294600
620,IDXG,2019-05-20,7.2,7.2,6.742,6.998,231900
621,IDXG,2019-05-21,7.0,7.1,6.85,7.1,133300
622,IDXG,2019-05-22,7.1,7.1,6.9,7.1,119300
623,IDXG,2019-05-23,7.163,7.4,6.802,7.298,344300
624,IDXG,2019-05-24,7.12,7.5,7.0,7.493,296900
625,IDXG,2019-05-27,7.493,7.493,7.493,7.493,0
626,IDXG,2019-05-28,7.293,7.511,7.101,7.48,151700
627,IDXG,2019-05-29,7.4,7.589,7.1,7.398,205000
628,IDXG,2019-05-30,7.3,7.6,7.103,7.5,58000
629,IDXG,2019-05-31,7.458,7.5,7.207,7.305,51700
630,IDXG,2019-06-03,7.3,7.3,7.05,7.166,56100
631,IDXG,2019-06-04,7.2,7.297,7.0,7.0,140600
632,IDXG,2019-06-05,7.0,7.1,6.729,7.0,177000
633,IDXG,2019-06-06,7.0,7.036,6.75,6.804,160500
634,IDXG,2019-06-07,6.75,7.05,6.727,7.0,77600
635,IDXG,2019-06-10,6.908,7.1,6.8,6.96,137700
636,IDXG,2019-06-11,6.951,7.299,6.951,7.149,39300
637,IDXG,2019-06-12,7.2,7.2,6.911,6.931,85000
638,IDXG,2019-06-13,7.09,7.2,6.901,7.1,63000
639,IDXG,2019-06-14,6.91,7.18,6.901,7.0,61400
640,IDXG,2019-06-17,7.0,7.0,6.901,6.938,62000
641,IDXG,2019-06-18,6.911,7.0,6.901,7.0,61000
642,IDXG,2019-06-19,6.947,7.0,6.801,7.0,244100
643,IDXG,2019-06-20,8.3,8.9,7.2,7.88,3743900
644,IDXG,2019-06-21,7.35,8.0,7.31,7.666,310400
645,IDXG,2019-06-24,7.5,7.54,6.95,7.203,284000
646,IDXG,2019-06-25,7.11,7.333,7.1,7.251,183400
647,IDXG,2019-06-26,7.2,7.733,7.2,7.41,292700
648,IDXG,2019-06-27,7.6,7.7,7.0,7.266,112900
649,IDXG,2019-06-28,7.202,7.48,6.985,7.25,258700
650,IDXG,2019-07-01,7.25,7.4,7.0,7.107,113300
651,IDXG,2019-07-02,7.12,7.3,7.062,7.17,41100
652,IDXG,2019-07-03,7.198,7.199,7.002,7.027,69300
653,IDXG,2019-07-04,7.027,7.027,7.027,7.027,0
654,IDXG,2019-07-05,7.0,7.101,7.0,7.1,55900
655,IDXG,2019-07-08,7.1,7.15,6.9,7.0,114200
656,IDXG,2019-07-09,7.1,7.1,7.0,7.0,48600
657,IDXG,2019-07-10,7.1,7.1,6.93,7.09,167800
658,IDXG,2019-07-11,7.05,7.18,7.05,7.101,57800
659,IDXG,2019-07-12,7.15,7.15,7.035,7.035,83400
660,IDXG,2019-07-15,7.035,7.1,6.95,6.99,239500
661,IDXG,2019-07-16,7.7,8.299,7.1,8.15,1016000
662,IDXG,2019-07-17,8.277,8.277,7.6,8.0,306600
663,IDXG,2019-07-18,8.387,8.649,8.21,8.5,432300
664,IDXG,2019-07-19,8.3,8.5,8.0,8.364,152800
665,IDXG,2019-07-22,8.463,9.27,8.463,9.103,567000
666,IDXG,2019-07-23,9.27,9.546,8.7,9.305,399400
667,IDXG,2019-07-24,9.3,9.353,8.7,8.863,204200
668,IDXG,2019-07-25,8.9,8.9,8.3,8.5,215200
669,IDXG,2019-07-26,8.615,9.1,8.615,8.858,133800
670,IDXG,2019-07-29,8.9,9.3,8.601,8.703,76900
671,IDXG,2019-07-30,8.9,9.0,8.5,8.7,170500
672,IDXG,2019-07-31,9.0,9.12,8.651,8.7,396000
673,IDXG,2019-08-01,9.0,9.008,8.301,8.5,206700
674,IDXG,2019-08-02,8.85,9.1,8.45,8.6,83900
675,IDXG,2019-08-05,8.35,8.52,8.111,8.43,105600
676,IDXG,2019-08-06,8.43,8.9,8.113,8.2,111800
677,IDXG,2019-08-07,8.4,8.6,8.111,8.3,105500
678,IDXG,2019-08-08,8.403,8.65,8.3,8.4,78800
679,IDXG,2019-08-09,8.0,8.55,8.0,8.4,99500
680,IDXG,2019-08-12,8.251,8.698,8.251,8.3,103500
681,IDXG,2019-08-13,7.8,8.1,7.2,7.399,916300
682,IDXG,2019-08-14,7.6,9.1,6.811,7.604,267100
683,IDXG,2019-08-15,7.6,7.6,7.0,7.461,98800
684,IDXG,2019-08-16,7.55,8.0,7.151,7.603,41600
685,IDXG,2019-08-19,7.4,7.95,7.4,7.5,43200
686,IDXG,2019-08-20,7.4,7.875,7.4,7.5,71200
687,IDXG,2019-08-21,7.5,7.7,7.2,7.7,228300
688,IDXG,2019-08-22,7.501,7.997,7.3,7.51,127500
689,IDXG,2019-08-23,7.3,7.8,7.3,7.45,56300
690,IDXG,2019-08-26,7.8,7.8,7.3,7.4,94000
691,IDXG,2019-08-27,7.31,7.4,7.01,7.202,297600
692,IDXG,2019-08-28,7.0,7.336,7.0,7.098,74000
693,IDXG,2019-08-29,7.098,7.337,7.098,7.2,31000
694,IDXG,2019-08-30,7.103,7.4,7.103,7.251,26100
695,IDXG,2019-09-02,7.251,7.251,7.251,7.251,0
696,IDXG,2019-09-03,7.3,7.311,7.111,7.182,48500
697,IDXG,2019-09-04,7.111,7.3,7.011,7.15,93500
698,IDXG,2019-09-05,7.3,7.3,7.0,7.142,23000
699,IDXG,2019-09-06,7.1,7.624,7.055,7.3,180700
700,IDXG,2019-09-09,7.2,7.6,7.153,7.401,222400
701,IDXG,2019-09-10,7.4,7.9,7.3,7.704,119300
702,IDXG,2019-09-11,7.505,7.8,7.499,7.7,118400
703,IDXG,2019-09-12,7.7,7.998,7.55,7.7,283100
704,IDXG,2019-09-13,7.83,8.2,7.52,8.113,206900
705,IDXG,2019-09-16,8.1,9.0,7.846,8.319,530800
706,IDXG,2019-09-17,8.68,8.68,8.001,8.149,259300
707,IDXG,2019-09-18,7.9,8.09,7.6,7.782,252000
708,IDXG,2019-09-19,7.817,8.5,7.525,7.608,81400
709,IDXG,2019-09-20,7.565,7.884,7.46,7.884,105100
710,IDXG,2019-09-23,7.311,7.7,7.311,7.697,61200
711,IDXG,2019-09-24,7.697,7.786,7.504,7.551,204900
712,IDXG,2019-09-25,7.7,7.843,7.6,7.7,112400
713,IDXG,2019-09-26,8.1,8.489,8.0,8.152,318600
714,IDXG,2019-09-27,8.152,8.4,7.902,7.902,171900
715,IDXG,2019-09-30,8.0,8.3,7.9,7.949,182400
716,IDXG,2019-10-01,7.949,8.25,7.949,7.951,200900
717,IDXG,2019-10-02,8.088,8.199,7.8,7.8,180300
718,IDXG,2019-10-03,8.0,8.15,7.8,8.0,163500
719,IDXG,2019-10-04,7.8,8.3,7.8,7.9,171800
720,IDXG,2019-10-07,7.951,8.3,7.951,8.2,59700
721,IDXG,2019-10-08,8.0,8.3,8.0,8.021,79700
722,IDXG,2019-10-09,8.3,8.358,8.01,8.237,175600
723,IDXG,2019-10-10,8.25,8.44,8.138,8.282,104900
724,IDXG,2019-10-11,8.332,8.375,8.1,8.155,89600
725,IDXG,2019-10-14,8.155,8.375,7.96,8.0,90100
726,IDXG,2019-10-15,7.726,8.249,7.726,8.15,82600
727,IDXG,2019-10-16,8.2,8.2,7.761,7.983,94900
728,IDXG,2019-10-17,7.907,8.3,7.907,8.05,59300
729,IDXG,2019-10-18,8.01,8.3,7.7,7.998,68800
730,IDXG,2019-10-21,7.75,8.2,7.2,7.803,85800
731,IDXG,2019-10-22,7.71,7.95,7.71,7.835,60500
732,IDXG,2019-10-23,7.914,8.2,7.864,7.901,45600
733,IDXG,2019-10-24,7.91,8.199,7.8,7.803,143800
734,IDXG,2019-10-25,8.2,8.301,7.803,8.295,140800
735,IDXG,2019-10-28,8.145,8.255,7.751,7.901,175700
736,IDXG,2019-10-29,8.0,8.299,7.811,7.811,89600
737,IDXG,2019-10-30,7.946,8.201,7.601,7.7,88500
738,IDXG,2019-10-31,7.8,8.009,7.6,7.7,103700
739,IDXG,2019-11-01,7.602,7.887,7.531,7.749,81600
740,IDXG,2019-11-04,7.8,7.9,7.338,7.601,347400
741,IDXG,2019-11-05,7.7,7.8,7.4,7.75,78400
742,IDXG,2019-11-06,7.6,7.962,7.5,7.623,70000
743,IDXG,2019-11-07,7.6,7.7,7.431,7.493,76000
744,IDXG,2019-11-08,7.6,7.6,7.432,7.5,41200
745,IDXG,2019-11-11,7.5,7.7,7.4,7.592,49500
746,IDXG,2019-11-12,7.49,7.8,7.49,7.8,156900
747,IDXG,2019-11-13,7.8,8.132,7.741,7.9,191800
748,IDXG,2019-11-14,7.5,7.55,6.8,6.889,575800
749,IDXG,2019-11-15,7.0,7.2,6.5,6.6,247400
750,IDXG,2019-11-18,6.5,6.9,6.2,6.549,258000
751,IDXG,2019-11-19,6.2,6.9,6.2,6.609,410400
752,IDXG,2019-11-20,6.2,6.568,6.2,6.2,261600
753,IDXG,2019-11-21,6.3,6.3,6.0,6.199,202100
754,IDXG,2019-11-22,6.0,6.03,5.501,5.899,338200
755,IDXG,2019-11-25,5.8,5.8,4.6,4.75,1510000
756,IDXG,2019-11-26,4.7,4.748,3.81,3.976,1551800
757,IDXG,2019-11-27,3.98,4.5,3.822,4.347,657600
758,IDXG,2019-11-28,4.347,4.347,4.347,4.347,0
759,IDXG,2019-11-29,4.2,4.9,4.102,4.8,454000
760,IDXG,2019-12-02,4.8,4.84,4.2,4.5,260500
761,IDXG,2019-12-03,4.799,4.799,4.35,4.5,178900
762,IDXG,2019-12-04,4.546,4.6,4.2,4.352,227000
763,IDXG,2019-12-05,4.5,4.6,4.369,4.371,217100
764,IDXG,2019-12-06,4.397,4.6,4.2,4.294,96000
765,IDXG,2019-12-09,4.4,4.6,4.3,4.5,111300
766,IDXG,2019-12-10,4.4,4.526,4.4,4.501,162100
767,IDXG,2019-12-11,4.4,4.7,4.325,4.336,183100
768,IDXG,2019-12-12,4.364,4.6,4.302,4.474,160500
769,IDXG,2019-12-13,4.59,4.7,4.501,4.501,88000
770,IDXG,2019-12-16,4.55,4.699,4.55,4.62,137800
771,IDXG,2019-12-17,4.811,6.4,4.811,5.054,3258200
772,IDXG,2019-12-18,5.3,5.3,5.0,5.0,648800
773,IDXG,2019-12-19,5.0,5.3,4.7,4.954,399900
774,IDXG,2019-12-20,4.8,5.0,4.75,4.753,284800
775,IDXG,2019-12-23,4.671,4.949,4.611,4.852,142700
776,IDXG,2019-12-24,4.8,4.929,4.702,4.929,90100
777,IDXG,2019-12-25,4.929,4.929,4.929,4.929,0
778,IDXG,2019-12-26,4.9,5.2,4.815,5.157,214500
779,IDXG,2019-12-27,5.2,5.2,4.967,5.101,187200
780,IDXG,2019-12-30,5.173,5.3,5.0,5.102,171500
781,IDXG,2019-12-31,5.067,5.2,4.995,5.0,120000
782,IDXG,2020-01-01,5.0,5.0,5.0,5.0,0
783,IDXG,2020-01-02,5.2,5.349,4.9,4.9,438400
784,IDXG,2020-01-03,4.9,5.3,4.9,5.201,209200
785,IDXG,2020-01-06,5.3,5.999,5.3,5.666,451400
786,IDXG,2020-01-07,5.6,6.1,5.5,6.0,694500
787,IDXG,2020-01-08,6.0,6.4,5.9,6.057,624900
788,IDXG,2020-01-09,6.383,6.4,5.902,6.295,336400
789,IDXG,2020-01-10,6.3,6.63,6.1,6.571,771700
790,IDXG,2020-01-13,7.0,7.073,5.7,6.2,1514900
791,IDXG,2020-01-14,6.1,6.299,5.802,6.2,338200
792,IDXG,2020-01-15,6.25,7.22,5.9,6.79,369900
793,IDXG,2020-01-16,7.0,8.8,6.51,7.91,453800
794,IDXG,2020-01-17,7.9,8.56,7.7239,8.19,144600
795,IDXG,2020-01-20,8.19,8.19,8.19,8.19,0
796,IDXG,2020-01-21,8.28,8.43,7.975,8.28,50500
797,IDXG,2020-01-22,8.09,8.716,7.8,8.18,50700
798,IDXG,2020-01-23,8.1,8.15,7.8,7.83,33200
799,IDXG,2020-01-24,7.79,7.83,7.2799,7.4,69000
800,IDXG,2020-01-27,7.24,7.6478,6.8,7.075,49700
801,IDXG,2020-01-28,7.09,8.3633,7.09,8.19,91300
802,IDXG,2020-01-29,8.21,8.4896,7.67,7.91,40400
803,IDXG,2020-01-30,7.72,7.8961,7.4747,7.64,28800
804,IDXG,2020-01-31,7.58,8.0,7.55,7.91,40500
805,IDXG,2020-02-03,7.87,8.34,7.87,7.93,43600
806,IDXG,2020-02-04,7.96,8.0167,7.53,7.79,33700
807,IDXG,2020-02-05,7.7,8.2898,7.68,7.99,55000
808,IDXG,2020-02-06,8.1,8.25,7.71,8.11,47600
809,IDXG,2020-02-07,8.24,8.24,7.77,7.94,31700
810,IDXG,2020-02-10,7.99,7.99,7.5897,7.81,38900
811,IDXG,2020-02-11,8.31,9.25,7.55,8.37,273000
812,IDXG,2020-02-12,8.5,8.5,8.0,8.32,58700
813,IDXG,2020-02-13,8.02,8.47,7.9,8.36,32500
814,IDXG,2020-02-14,8.49,9.0,8.4,8.8,63500
815,IDXG,2020-02-17,8.8,8.8,8.8,8.8,0
816,IDXG,2020-02-18,8.98,9.0999,8.57,8.95,38700
817,IDXG,2020-02-19,9.0826,9.3496,8.8701,9.0886,43300
818,IDXG,2020-02-20,9.08,10.37,9.08,10.28,149800
819,IDXG,2020-02-21,10.38,11.0,10.3303,10.55,106000
820,IDXG,2020-02-24,10.5,10.5,9.7675,10.1,53500
821,IDXG,2020-02-25,10.19,10.78,9.59,9.79,54500
822,IDXG,2020-02-26,9.67,10.03,8.81,9.08,52700
823,IDXG,2020-02-27,8.8102,8.937,8.2374,8.35,59100
824,IDXG,2020-02-28,8.25,8.505,7.55,8.22,37000
825,IDXG,2020-03-02,8.1,9.12,7.851,8.16,50600
826,IDXG,2020-03-03,8.22,8.5099,7.65,7.84,39700
827,IDXG,2020-03-04,8.0,8.24,7.8987,8.0,16700
828,IDXG,2020-03-05,7.9,8.14,7.415,7.59,29600
829,IDXG,2020-03-06,7.44,7.6535,6.45,7.07,90900
830,IDXG,2020-03-09,6.51,6.79,5.91,6.59,109400
831,IDXG,2020-03-10,6.61,7.24,6.3527,6.65,56000
832,IDXG,2020-03-11,6.8,7.1805,6.211,6.46,69200
833,IDXG,2020-03-12,6.0,7.0,4.32,6.26,114800
834,IDXG,2020-03-13,7.0,7.1956,5.77,6.48,64300
835,IDXG,2020-03-16,7.15,7.15,5.54,5.84,87500
836,IDXG,2020-03-17,5.9,6.4,5.8827,6.03,26600
837,IDXG,2020-03-18,5.46,6.1326,5.0,5.28,64500
838,IDXG,2020-03-19,5.48,6.5,4.6632,5.57,70800
